course_name,unique_identifier,comment
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Had a good round. Play was a little slow but to be expected in the summer. The fairways were a little ""used"" caught some sketchy lies in the fairway. Overall a good value for the money. I'm sure the course gets a lot of play as its a great layout if you like links style golf."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Geens, fairways good shape,as its been since it opened bunkers need some work sand not consistent. wind always a factor. Over priced at normal door rates"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"A few bunkers had issues with definition and the carts were not very good (both carts died in our group, plus GPS didn't always line up with hole location), but the course was very nice and in good shape."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Course was in very good shape. Sand in bunkers very course, not great for bottom of club head finish. Course was very pleasing but at times challenging to play. Play moved at a very good pace. Right at 4 hrs. including time for a quick bit for lunch."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,I play this course often and it is in great shape right now. I learned it is under new ownership. I hope they take care of the place!
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"The very interesting this course because it is difficult.However, it can not go rarely because you can not book alone. It is a pity."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,The course was very playable. The sand bunkers were not .
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,This course was well maintained especially given all the rain we had several days before. The sand traps are plentiful and I should know because I was in them most of the day!
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Great course and always fun to play! I love how challenging the greens are!
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Would of liked to of had the bathrooms unlocked on course, the ball washers out and the water bins to of had water but other than that the course was really nice, well kept !! Staff was cordial !! Price was just about right.....will defiantly be back !!"
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"I'm in Indiana about twice a year and try to play this course at least once. Multiple sets of tees make it enjoyable for all skill levels, playing from the tips on a windy day is not recommended. Greens were a little rough, but only due to the fact that it was November and off season. Fairways were excellent and the rough was low compaired to summer months. Highly recommended to pay a little more and get a quality track like this."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,"Pricing structure is high for what you can find at other area courses. My cart could barely make it up some of the hills and would almost crawl at times. Greens were covered in sand (my home course used half as much). Tee boxes were rough. The bunkers however were well maintained compared to other area courses. Fairways seemed OK, though they were soggy in a lot of areas and my ball plugged on 5 holes. Overall, its a challenging course to play, but there are other courses in the area that are challenging for a lot less money."
The Links at Heartland Crossing,5670-the-links-at-heartland-crossing,Something must be wrong with the drainage because it had not rained in two days and the course was soaked. Balls were burying in the fairway and rough. I live in the area and my yard was not nearly this wet.
